Repository URL,Bug Commit,Bug Build URL,Fix Commit,Fix Build URL
https://github.com/python/mypy,eaf988a0b83c77842d3b4ca2e222b449bfa700ce,https://travis-ci.org/python/mypy/jobs/247501661,b8a8dabe1bde08aac52bd50b4a9f5510b7dd14ab,https://travis-ci.org/python/mypy/jobs/247501740
https://github.com/python/mypy,eaf988a0b83c77842d3b4ca2e222b449bfa700ce,https://travis-ci.org/python/mypy/jobs/247501663,b8a8dabe1bde08aac52bd50b4a9f5510b7dd14ab,https://travis-ci.org/python/mypy/jobs/247501744
https://github.com/python/mypy,f4aebadb52f0f4fbc6980914ed328ee24bde7ffd,https://travis-ci.org/python/mypy/jobs/218217215,69990cebe69357223b78f29c58e128d23e6811ee,https://travis-ci.org/python/mypy/jobs/218280850
https://github.com/python/mypy,f4aebadb52f0f4fbc6980914ed328ee24bde7ffd,https://travis-ci.org/python/mypy/jobs/218217216,69990cebe69357223b78f29c58e128d23e6811ee,https://travis-ci.org/python/mypy/jobs/218280851
https://github.com/python/mypy,f4aebadb52f0f4fbc6980914ed328ee24bde7ffd,https://travis-ci.org/python/mypy/jobs/218217217,69990cebe69357223b78f29c58e128d23e6811ee,https://travis-ci.org/python/mypy/jobs/218280852
https://github.com/python/mypy,f4aebadb52f0f4fbc6980914ed328ee24bde7ffd,https://travis-ci.org/python/mypy/jobs/218217231,69990cebe69357223b78f29c58e128d23e6811ee,https://travis-ci.org/python/mypy/jobs/218280858
https://github.com/python/mypy,f4aebadb52f0f4fbc6980914ed328ee24bde7ffd,https://travis-ci.org/python/mypy/jobs/218217232,69990cebe69357223b78f29c58e128d23e6811ee,https://travis-ci.org/python/mypy/jobs/218280859
https://github.com/python/mypy,f4aebadb52f0f4fbc6980914ed328ee24bde7ffd,https://travis-ci.org/python/mypy/jobs/218217233,69990cebe69357223b78f29c58e128d23e6811ee,https://travis-ci.org/python/mypy/jobs/218280860
https://github.com/raphw/byte-buddy,020544689d3c6fc9a4af8c6088239d1734cd12ba,https://travis-ci.org/raphw/byte-buddy/jobs/199726250,c9b07824236c83961f37d1eaf545a57e2729c130,https://travis-ci.org/raphw/byte-buddy/jobs/199727261
https://github.com/raphw/byte-buddy,020544689d3c6fc9a4af8c6088239d1734cd12ba,https://travis-ci.org/raphw/byte-buddy/jobs/199726251,c9b07824236c83961f37d1eaf545a57e2729c130,https://travis-ci.org/raphw/byte-buddy/jobs/199727264
https://github.com/raphw/byte-buddy,020544689d3c6fc9a4af8c6088239d1734cd12ba,https://travis-ci.org/raphw/byte-buddy/jobs/199726253,c9b07824236c83961f37d1eaf545a57e2729c130,https://travis-ci.org/raphw/byte-buddy/jobs/199727268
https://github.com/raphw/byte-buddy,020544689d3c6fc9a4af8c6088239d1734cd12ba,https://travis-ci.org/raphw/byte-buddy/jobs/199726254,c9b07824236c83961f37d1eaf545a57e2729c130,https://travis-ci.org/raphw/byte-buddy/jobs/199727270
https://github.com/raphw/byte-buddy,45bdba6f330f04aec55ecf72163df4affc7e91fd,https://travis-ci.org/raphw/byte-buddy/jobs/92963187,87efb8b467105ef35c87b12761af18e8da193a4a,https://travis-ci.org/raphw/byte-buddy/jobs/92973767
https://github.com/raphw/byte-buddy,45bdba6f330f04aec55ecf72163df4affc7e91fd,https://travis-ci.org/raphw/byte-buddy/jobs/92963188,87efb8b467105ef35c87b12761af18e8da193a4a,https://travis-ci.org/raphw/byte-buddy/jobs/92973768
https://github.com/raphw/byte-buddy,59caf763ae3784ce5fea191d75104de2b9433093,https://travis-ci.org/raphw/byte-buddy/jobs/193729609,54237707779eaee9811d749084ecee75b36bcf0f,https://travis-ci.org/raphw/byte-buddy/jobs/193732970
https://github.com/raphw/byte-buddy,5a2cc59b4bc18b778047c0b3775953155491cecc,https://travis-ci.org/raphw/byte-buddy/jobs/95795966,61eb2bc5248803e2f1efa24cf5589a41ba435a14,https://travis-ci.org/raphw/byte-buddy/jobs/95797602
https://github.com/raphw/byte-buddy,5a2cc59b4bc18b778047c0b3775953155491cecc,https://travis-ci.org/raphw/byte-buddy/jobs/95795967,61eb2bc5248803e2f1efa24cf5589a41ba435a14,https://travis-ci.org/raphw/byte-buddy/jobs/95797603
https://github.com/raphw/byte-buddy,5a2cc59b4bc18b778047c0b3775953155491cecc,https://travis-ci.org/raphw/byte-buddy/jobs/95795968,61eb2bc5248803e2f1efa24cf5589a41ba435a14,https://travis-ci.org/raphw/byte-buddy/jobs/95797604
https://github.com/raphw/byte-buddy,6c0f13fca731b3dc2b7346843e82bde8f2dc7907,https://travis-ci.org/raphw/byte-buddy/jobs/84942015,82c18a6fb4d38bb259a6da50e8b21bb919a48445,https://travis-ci.org/raphw/byte-buddy/jobs/84946901
https://github.com/raphw/byte-buddy,6c0f13fca731b3dc2b7346843e82bde8f2dc7907,https://travis-ci.org/raphw/byte-buddy/jobs/84942016,82c18a6fb4d38bb259a6da50e8b21bb919a48445,https://travis-ci.org/raphw/byte-buddy/jobs/84946902
https://github.com/raphw/byte-buddy,6c0f13fca731b3dc2b7346843e82bde8f2dc7907,https://travis-ci.org/raphw/byte-buddy/jobs/84942017,82c18a6fb4d38bb259a6da50e8b21bb919a48445,https://travis-ci.org/raphw/byte-buddy/jobs/84946903
https://github.com/raphw/byte-buddy,89cf897b57ad7338280436973e811e77c3c46bfa,https://travis-ci.org/raphw/byte-buddy/jobs/86933569,8dd23cddaed72b27cefc0361ce4b8b79d4d8cd3a,https://travis-ci.org/raphw/byte-buddy/jobs/86934498
https://github.com/raphw/byte-buddy,89cf897b57ad7338280436973e811e77c3c46bfa,https://travis-ci.org/raphw/byte-buddy/jobs/86933570,8dd23cddaed72b27cefc0361ce4b8b79d4d8cd3a,https://travis-ci.org/raphw/byte-buddy/jobs/86934499
https://github.com/raphw/byte-buddy,89cf897b57ad7338280436973e811e77c3c46bfa,https://travis-ci.org/raphw/byte-buddy/jobs/86933571,8dd23cddaed72b27cefc0361ce4b8b79d4d8cd3a,https://travis-ci.org/raphw/byte-buddy/jobs/86934500
https://github.com/raphw/byte-buddy,98b7a43be064284894051223b8a0714620c70990,https://travis-ci.org/raphw/byte-buddy/jobs/97429778,4cd8bf4b106954f0dde93d8dabd62bd8eba541ab,https://travis-ci.org/raphw/byte-buddy/jobs/97434328
https://github.com/raphw/byte-buddy,98b7a43be064284894051223b8a0714620c70990,https://travis-ci.org/raphw/byte-buddy/jobs/97429779,4cd8bf4b106954f0dde93d8dabd62bd8eba541ab,https://travis-ci.org/raphw/byte-buddy/jobs/97434329
https://github.com/raphw/byte-buddy,98b7a43be064284894051223b8a0714620c70990,https://travis-ci.org/raphw/byte-buddy/jobs/97429780,4cd8bf4b106954f0dde93d8dabd62bd8eba541ab,https://travis-ci.org/raphw/byte-buddy/jobs/97434330
https://github.com/raphw/byte-buddy,d4c95ad9f995caeb94219e13882f21994830d4a5,https://travis-ci.org/raphw/byte-buddy/jobs/86925504,369aedba21473804e5bfa403ceac9a1ffa1904a9,https://travis-ci.org/raphw/byte-buddy/jobs/86927084
https://github.com/raphw/byte-buddy,d4c95ad9f995caeb94219e13882f21994830d4a5,https://travis-ci.org/raphw/byte-buddy/jobs/86925505,369aedba21473804e5bfa403ceac9a1ffa1904a9,https://travis-ci.org/raphw/byte-buddy/jobs/86927085
https://github.com/raphw/byte-buddy,e7ec728a15235fd5818ad342fdbba1d8c3d30447,https://travis-ci.org/raphw/byte-buddy/jobs/212424294,81da4a8f4ad15039b859d2af82c9849908b4152b,https://travis-ci.org/raphw/byte-buddy/jobs/212425827
https://github.com/raphw/byte-buddy,e7ec728a15235fd5818ad342fdbba1d8c3d30447,https://travis-ci.org/raphw/byte-buddy/jobs/212424295,81da4a8f4ad15039b859d2af82c9849908b4152b,https://travis-ci.org/raphw/byte-buddy/jobs/212425828
https://github.com/rinde/RinSim,936dfff4b1663569ac7b276d28c0641f76cfa636,https://travis-ci.org/rinde/RinSim/jobs/74593240,6719bc8de2c9b1eb62c35c0c13123570033405b0,https://travis-ci.org/rinde/RinSim/jobs/74594911
https://github.com/rinde/RinSim,a44f0ddd504a1018d9963d86d918753b8b4e862d,https://travis-ci.org/rinde/RinSim/jobs/52527254,1acf59c741c17253c9a57e5c1e325b37de02b6f4,https://travis-ci.org/rinde/RinSim/jobs/52551348
https://github.com/rinde/RinSim,a44f0ddd504a1018d9963d86d918753b8b4e862d,https://travis-ci.org/rinde/RinSim/jobs/52527255,1acf59c741c17253c9a57e5c1e325b37de02b6f4,https://travis-ci.org/rinde/RinSim/jobs/52551349
https://github.com/rinde/RinSim,a44f0ddd504a1018d9963d86d918753b8b4e862d,https://travis-ci.org/rinde/RinSim/jobs/52527256,1acf59c741c17253c9a57e5c1e325b37de02b6f4,https://travis-ci.org/rinde/RinSim/jobs/52551350
https://github.com/rinde/RinSim,cdac51f24c13a4c67f269ba1a6ca720be9fb93bc,https://travis-ci.org/rinde/RinSim/jobs/51820039,af0839c3085f797a10f7440445d3aa95c27fbdd3,https://travis-ci.org/rinde/RinSim/jobs/52007108
https://github.com/rinde/RinSim,cdac51f24c13a4c67f269ba1a6ca720be9fb93bc,https://travis-ci.org/rinde/RinSim/jobs/51820040,af0839c3085f797a10f7440445d3aa95c27fbdd3,https://travis-ci.org/rinde/RinSim/jobs/52007109
https://github.com/rinde/RinSim,cdac51f24c13a4c67f269ba1a6ca720be9fb93bc,https://travis-ci.org/rinde/RinSim/jobs/51820041,af0839c3085f797a10f7440445d3aa95c27fbdd3,https://travis-ci.org/rinde/RinSim/jobs/52007110
https://github.com/sannies/mp4parser,3749a17495643c16214fe43e9408907aee712f4a,https://travis-ci.org/sannies/mp4parser/jobs/133036862,47e188c31bb05fb1475de8f0ec539de63fb7a168,https://travis-ci.org/sannies/mp4parser/jobs/133037740
https://github.com/sannies/mp4parser,3855595b821c88fd1d675a605c4c070c7c6e1b31,https://travis-ci.org/sannies/mp4parser/jobs/86826291,e0c707d91d8a2a69ad893a8c41663942d56f3e75,https://travis-ci.org/sannies/mp4parser/jobs/87622701
https://github.com/sannies/mp4parser,3c57f92d78fe21d28c7a7a218e5b7cd7e27062e2,https://travis-ci.org/sannies/mp4parser/jobs/86347764,acf3a575d2af7c5087704c162803f04191c5d81f,https://travis-ci.org/sannies/mp4parser/jobs/86830050
https://github.com/sannies/mp4parser,49ef78e7403c6c390a05b83738dd975a8deb7417,https://travis-ci.org/sannies/mp4parser/jobs/79358970,16c9cec4fe778b99231be17a653da68bbe7b564e,https://travis-ci.org/sannies/mp4parser/jobs/79360022
https://github.com/sannies/mp4parser,4c17cef3fbc6797a3c7d708047ddd012b847c085,https://travis-ci.org/sannies/mp4parser/jobs/79111320,ed5b5e0427287b424f17f443681813271951532f,https://travis-ci.org/sannies/mp4parser/jobs/79117949
https://github.com/sannies/mp4parser,8a3647b6ba0c8166469530aab4fdc8e7fd917522,https://travis-ci.org/sannies/mp4parser/jobs/82433463,299346e2dcd7b3002efdf6e95e079fb3458c2e07,https://travis-ci.org/sannies/mp4parser/jobs/82433515
https://github.com/sannies/mp4parser,c773b4d00b709247f98b82bdeca1308d5061b342,https://travis-ci.org/sannies/mp4parser/jobs/107859078,baf18a31420961a26bf887094c83b8064adf34c9,https://travis-ci.org/sannies/mp4parser/jobs/109523971
https://github.com/sannies/mp4parser,d410b2997ce6b14e0236704019d7ddacff0d21e2,https://travis-ci.org/sannies/mp4parser/jobs/79828541,9919aaf687d3fac7798a6d633a65a2330fd2498c,https://travis-ci.org/sannies/mp4parser/jobs/79828597
https://github.com/sannies/mp4parser,fe0ff8b0f8631548686ba988ffb37dd89d7116f5,https://travis-ci.org/sannies/mp4parser/jobs/79336477,04fb413e7d8faa5be1e6852bc42eb0a6c655c262,https://travis-ci.org/sannies/mp4parser/jobs/79338005
https://github.com/scikit-learn/scikit-learn,0d2fccd49fd5d42f31564a54652863182b249989,https://travis-ci.org/scikit-learn/scikit-learn/jobs/161017338,6f93c9ebd6e340a4ff58d3c258bd2bd3c125eab2,https://travis-ci.org/scikit-learn/scikit-learn/jobs/161187973
https://github.com/scikit-learn/scikit-learn,12fc1adc69a678eea34b80d3c379219d5551b4e8,https://travis-ci.org/scikit-learn/scikit-learn/jobs/189738938,c9e8ca3b344fffc615c145bff6c05b71d39b1443,https://travis-ci.org/scikit-learn/scikit-learn/jobs/189790923
https://github.com/scikit-learn/scikit-learn,2a8466f8a3ac17904eb5b577e11619480ec9736e,https://travis-ci.org/scikit-learn/scikit-learn/jobs/155385638,1edd87c10cbce7b8cbe2321cefacab65ad3d1463,https://travis-ci.org/scikit-learn/scikit-learn/jobs/156033481
https://github.com/scikit-learn/scikit-learn,2c4b43c28933c136086578eb4670d129a0f46a36,https://travis-ci.org/scikit-learn/scikit-learn/jobs/158388943,62ad5fed906edd10bfb82d7a193688d1a0e30094,https://travis-ci.org/scikit-learn/scikit-learn/jobs/158396042
https://github.com/scikit-learn/scikit-learn,2d93f160390ea329cb66aba189461717bc67396b,https://travis-ci.org/scikit-learn/scikit-learn/jobs/132864954,8b205df0a082ad673b04b080fc80238f6bf51402,https://travis-ci.org/scikit-learn/scikit-learn/jobs/135367160
https://github.com/scikit-learn/scikit-learn,2e108b09d7963b61dc1a30727daaad44cf2eeed5,https://travis-ci.org/scikit-learn/scikit-learn/jobs/144588204,9062fd16eef6d9282e222e9c6ade91caa44e1132,https://travis-ci.org/scikit-learn/scikit-learn/jobs/145048030
https://github.com/scikit-learn/scikit-learn,3de7182732d58d863f0ba5d7c613bb8219ea089a,https://travis-ci.org/scikit-learn/scikit-learn/jobs/185866560,77466398f7f99f59ebdc8d24f175f12f4ef01f48,https://travis-ci.org/scikit-learn/scikit-learn/jobs/185990948
https://github.com/scikit-learn/scikit-learn,3de7182732d58d863f0ba5d7c613bb8219ea089a,https://travis-ci.org/scikit-learn/scikit-learn/jobs/185866564,77466398f7f99f59ebdc8d24f175f12f4ef01f48,https://travis-ci.org/scikit-learn/scikit-learn/jobs/185990949
https://github.com/scikit-learn/scikit-learn,4f47906877afe761e13672faaaa562b07d6c1d5f,https://travis-ci.org/scikit-learn/scikit-learn/jobs/159451530,0a4c9cf4b99f2225060ba27aa4cb942a857cd1a7,https://travis-ci.org/scikit-learn/scikit-learn/jobs/159607670
https://github.com/scikit-learn/scikit-learn,517a72e826fea8af6a51d9e187f2a3834e721d65,https://travis-ci.org/scikit-learn/scikit-learn/jobs/151053293,a08543b112383d66e250cb8bc5584d1c2037892a,https://travis-ci.org/scikit-learn/scikit-learn/jobs/151349246
https://github.com/scikit-learn/scikit-learn,567e9a8904fb585600f2dfbedf45c16f6a98d98b,https://travis-ci.org/scikit-learn/scikit-learn/jobs/123513453,42dea3bd82ac466801b2cd7e5a213f56c63b98c3,https://travis-ci.org/scikit-learn/scikit-learn/jobs/123591218
https://github.com/scikit-learn/scikit-learn,604b26fa3ffc26da9b374af2f6be6dfd4160aa79,https://travis-ci.org/scikit-learn/scikit-learn/jobs/159338571,ec5cedbdece9ca66159fe2333614e32b76d9607b,https://travis-ci.org/scikit-learn/scikit-learn/jobs/159355088
https://github.com/scikit-learn/scikit-learn,685e64912b07eed7da116ed4826aa60d23830776,https://travis-ci.org/scikit-learn/scikit-learn/jobs/131390477,1af55bbabd13255fe2ef2d710eb178b76380a375,https://travis-ci.org/scikit-learn/scikit-learn/jobs/131431202
https://github.com/scikit-learn/scikit-learn,9b1055d173a5eade239871f8521f7dc406850aec,https://travis-ci.org/scikit-learn/scikit-learn/jobs/156240676,c7429d5f43756ceed1c937d189ada9a67959552a,https://travis-ci.org/scikit-learn/scikit-learn/jobs/156445544
https://github.com/scikit-learn/scikit-learn,c837dccb3c0f1519beed88b552b7f387ce691d74,https://travis-ci.org/scikit-learn/scikit-learn/jobs/160352949,26ceec25506f633295363935ab26a5a4bb813564,https://travis-ci.org/scikit-learn/scikit-learn/jobs/160373171
https://github.com/scikit-learn/scikit-learn,c940ae7254a7c069b68cbb194ff0cb447eaec40c,https://travis-ci.org/scikit-learn/scikit-learn/jobs/171018309,f84d22ad612bbcdaa5e236814c8bb6492458ea3e,https://travis-ci.org/scikit-learn/scikit-learn/jobs/171068413
https://github.com/scikit-learn/scikit-learn,d5196212e72e86d8afc4d11f9706bd88ce8f0f02,https://travis-ci.org/scikit-learn/scikit-learn/jobs/130752945,b1c8662ae71c099d07a696b0006fd30d3d625acb,https://travis-ci.org/scikit-learn/scikit-learn/jobs/130792993
https://github.com/scikit-learn/scikit-learn,f48eb668241deeb51aa366f7edf61e16ffcb140d,https://travis-ci.org/scikit-learn/scikit-learn/jobs/158450463,2fbdd84919e4a8306131acb57967739a209d9554,https://travis-ci.org/scikit-learn/scikit-learn/jobs/159328013
https://github.com/scikit-learn/scikit-learn,fa11da9c6ccb1e963625ef1b03d6ecab6bf6172d,https://travis-ci.org/scikit-learn/scikit-learn/jobs/159856721,9d52c84a68b67e71ce25b959bc9cd9493fbb4522,https://travis-ci.org/scikit-learn/scikit-learn/jobs/159862199
https://github.com/SciTools/iris,253a71b4706966c2808360feb216d1a991ff9c96,https://travis-ci.org/SciTools/iris/jobs/213847427,31743422289914a85fdcc572f05ab8086f43fa9c,https://travis-ci.org/SciTools/iris/jobs/215550733
https://github.com/SciTools/iris,5c8bc0bf2c9b9ba17c71515a31066a7014d68991,https://travis-ci.org/SciTools/iris/jobs/216637390,4069b280fc619ce0e2ff30d0187e5fd476f39ff4,https://travis-ci.org/SciTools/iris/jobs/216659341
https://github.com/SciTools/iris,5c8bc0bf2c9b9ba17c71515a31066a7014d68991,https://travis-ci.org/SciTools/iris/jobs/216637395,4069b280fc619ce0e2ff30d0187e5fd476f39ff4,https://travis-ci.org/SciTools/iris/jobs/216659346
https://github.com/SciTools/iris,6936ce02bcf2605001bb219fb9ca84447ddf1c77,https://travis-ci.org/SciTools/iris/jobs/200462424,32717951bcc621fe8e78ed40de0ddd4e9a391409,https://travis-ci.org/SciTools/iris/jobs/206147010
https://github.com/SciTools/iris,6936ce02bcf2605001bb219fb9ca84447ddf1c77,https://travis-ci.org/SciTools/iris/jobs/200462444,32717951bcc621fe8e78ed40de0ddd4e9a391409,https://travis-ci.org/SciTools/iris/jobs/206147014
https://github.com/SciTools/iris,6936ce02bcf2605001bb219fb9ca84447ddf1c77,https://travis-ci.org/SciTools/iris/jobs/200462454,32717951bcc621fe8e78ed40de0ddd4e9a391409,https://travis-ci.org/SciTools/iris/jobs/206147015
https://github.com/SciTools/iris,6973b568558ef1ff1a7f71d8a639acf429fd3482,https://travis-ci.org/SciTools/iris/jobs/218149638,beae75d9b3aef9b4eba8c923603ee896312da7a8,https://travis-ci.org/SciTools/iris/jobs/218382890
https://github.com/SciTools/iris,6973b568558ef1ff1a7f71d8a639acf429fd3482,https://travis-ci.org/SciTools/iris/jobs/218149639,beae75d9b3aef9b4eba8c923603ee896312da7a8,https://travis-ci.org/SciTools/iris/jobs/218382891
https://github.com/SciTools/iris,6973b568558ef1ff1a7f71d8a639acf429fd3482,https://travis-ci.org/SciTools/iris/jobs/218149643,beae75d9b3aef9b4eba8c923603ee896312da7a8,https://travis-ci.org/SciTools/iris/jobs/218382895
https://github.com/SciTools/iris,6973b568558ef1ff1a7f71d8a639acf429fd3482,https://travis-ci.org/SciTools/iris/jobs/218149644,beae75d9b3aef9b4eba8c923603ee896312da7a8,https://travis-ci.org/SciTools/iris/jobs/218382896
https://github.com/SciTools/iris,f5a930dbac9f1d88345e83bec56a512139bb7297,https://travis-ci.org/SciTools/iris/jobs/190313609,c63114e7bcbf26ea8fac4473eaabee22470fca24,https://travis-ci.org/SciTools/iris/jobs/190574002
https://github.com/swagger-api/swagger-core,1f2aedc3e0b4cfe6e725f23bf68faf0f57863a28,https://travis-ci.org/swagger-api/swagger-core/jobs/231706520,ee1dc777a973fa16febf464a76ba300ebf1e2ee9,https://travis-ci.org/swagger-api/swagger-core/jobs/232256103
https://github.com/swagger-api/swagger-core,dc766c49b7326a493857b5cce6db0d7aab174e6b,https://travis-ci.org/swagger-api/swagger-core/jobs/232498510,5a73a6edac2c22b73f138c2e165e5cdc6789194b,https://travis-ci.org/swagger-api/swagger-core/jobs/233315342
https://github.com/swagger-api/swagger-core,ed49b5086b1045f79504f68bba3b1cafe25062e7,https://travis-ci.org/swagger-api/swagger-core/jobs/62644131,3a324bba7600d0df00ef0eecb55047afba260366,https://travis-ci.org/swagger-api/swagger-core/jobs/62644872
https://github.com/swagger-api/swagger-core,eebd2ef0b3ac9f21401ad50501edc1781a10146e,https://travis-ci.org/swagger-api/swagger-core/jobs/75008929,cc4e4f46f4b6899cd9e4821674188e08beb7012d,https://travis-ci.org/swagger-api/swagger-core/jobs/75014612
https://github.com/web2py/web2py,7bfa85fa10beebb3cae82516de28a7371c74b6cb,https://travis-ci.org/web2py/web2py/jobs/54526374,6ecc147d8c32448ab5e4999f20968fa122be37bd,https://travis-ci.org/web2py/web2py/jobs/54648303
https://github.com/web2py/web2py,7bfa85fa10beebb3cae82516de28a7371c74b6cb,https://travis-ci.org/web2py/web2py/jobs/54526375,6ecc147d8c32448ab5e4999f20968fa122be37bd,https://travis-ci.org/web2py/web2py/jobs/54648304
https://github.com/web2py/web2py,7bfa85fa10beebb3cae82516de28a7371c74b6cb,https://travis-ci.org/web2py/web2py/jobs/54526376,6ecc147d8c32448ab5e4999f20968fa122be37bd,https://travis-ci.org/web2py/web2py/jobs/54648305
https://github.com/web2py/web2py,b4f3784136c1db9aeab624ecd381eb2168bcb59f,https://travis-ci.org/web2py/web2py/jobs/59059946,75b8ceb0220cd22f85d0de8ab90b405cb5a8b4a1,https://travis-ci.org/web2py/web2py/jobs/59059989
https://github.com/web2py/web2py,b4f3784136c1db9aeab624ecd381eb2168bcb59f,https://travis-ci.org/web2py/web2py/jobs/59059947,75b8ceb0220cd22f85d0de8ab90b405cb5a8b4a1,https://travis-ci.org/web2py/web2py/jobs/59059990
https://github.com/Whiley/WhileyCompiler,0c23f51bd60c217a5ceba3153ad88471fca1d059,https://travis-ci.org/Whiley/WhileyCompiler/jobs/124401656,5704dc79340472b833aa83bc95e44dec0cb472bd,https://travis-ci.org/Whiley/WhileyCompiler/jobs/124430992
https://github.com/Whiley/WhileyCompiler,458c4bf5f047d4107c1b9fd94d0015cef4891a84,https://travis-ci.org/Whiley/WhileyCompiler/jobs/233645906,b489b86f3db3cc475a3b5ec028de091f72c8c7e3,https://travis-ci.org/Whiley/WhileyCompiler/jobs/233655405
https://github.com/Whiley/WhileyCompiler,651b7931d6a114c584855a526ad72b74951358de,https://travis-ci.org/Whiley/WhileyCompiler/jobs/151963290,307c39aa6d4634aae47f3d5bcb6c0e615e0bbf15,https://travis-ci.org/Whiley/WhileyCompiler/jobs/151966947
https://github.com/Whiley/WhileyCompiler,96378e97f746380f0376f911be1fbba519c5db5b,https://travis-ci.org/Whiley/WhileyCompiler/jobs/120391052,92a414c70f2b91e78580292427a94f2b500e62d0,https://travis-ci.org/Whiley/WhileyCompiler/jobs/120543598
https://github.com/Whiley/WhileyCompiler,fe918979b88a32c0a797bf5039e1673370063e9c,https://travis-ci.org/Whiley/WhileyCompiler/jobs/264241708,f359e2f91a15dd8d5042779a8fef1ddb7e247601,https://travis-ci.org/Whiley/WhileyCompiler/jobs/265797875
https://github.com/yamcs/yamcs,078176e63115d9fee9cb60beca8cd14590729dc1,https://travis-ci.org/yamcs/yamcs/jobs/222112569,5d18ea9672facf14cfb3032bc87db883790ef61d,https://travis-ci.org/yamcs/yamcs/jobs/222168011
https://github.com/yamcs/yamcs,0e40a6e9584fa26d35f46d83df7c192ba4cb26e1,https://travis-ci.org/yamcs/yamcs/jobs/107218103,5bdd085ff25799cc289a915e8aa07734bdaa6f0b,https://travis-ci.org/yamcs/yamcs/jobs/107219370
https://github.com/yamcs/yamcs,2c6051c6dab519765917597aa6cfc168287e5941,https://travis-ci.org/yamcs/yamcs/jobs/165090929,26db26e25b54420600e043e0433f8400dd24bcb4,https://travis-ci.org/yamcs/yamcs/jobs/165203946
https://github.com/yamcs/yamcs,421daa1d12aa50809526e28cca87b30023681f2f,https://travis-ci.org/yamcs/yamcs/jobs/190541095,20b9c6fc9c78096fe5465f0cc9fe12f6536798bc,https://travis-ci.org/yamcs/yamcs/jobs/190951248
https://github.com/yamcs/yamcs,515c1fdcd2bc11bd7d6dac92e8fa9ab233d26d95,https://travis-ci.org/yamcs/yamcs/jobs/110947465,9ae58bace77bf2afd26556459a9eaf5b3130b758,https://travis-ci.org/yamcs/yamcs/jobs/110952604
https://github.com/yamcs/yamcs,5626627ed88f9be59b5de5ae3dc077ea79f3a721,https://travis-ci.org/yamcs/yamcs/jobs/166980116,ce974a3d31a36932e02ffba02e6ff556a6c50c6c,https://travis-ci.org/yamcs/yamcs/jobs/166983111
https://github.com/yamcs/yamcs,57733a8193ac83768620c3e3d8594714f9bcf149,https://travis-ci.org/yamcs/yamcs/jobs/221289974,6050e423779f275ca42323c8c284f717708d268e,https://travis-ci.org/yamcs/yamcs/jobs/221294354
https://github.com/yamcs/yamcs,6103f6a73fed265469096622e3a8805f03eed945,https://travis-ci.org/yamcs/yamcs/jobs/218364663,e915e7728a323a15a9b412ff08687458e0a8e643,https://travis-ci.org/yamcs/yamcs/jobs/218366880
https://github.com/yamcs/yamcs,a368981fe7c7eb62099acbb7f89cdcb80ed38bba,https://travis-ci.org/yamcs/yamcs/jobs/186324159,69d9c14ffc0f15b74cd1db4b448eb0a303769432,https://travis-ci.org/yamcs/yamcs/jobs/186331422
https://github.com/yamcs/yamcs,b0d602270fcb7f5fe63326dcdff519bc24768eb3,https://travis-ci.org/yamcs/yamcs/jobs/111461540,845026aa6e0d3747902dbd7d1da3b6ba4ec99a09,https://travis-ci.org/yamcs/yamcs/jobs/111536132
https://github.com/yamcs/yamcs,c9c352c9da4e92d2a96ca757ed77647de809c82e,https://travis-ci.org/yamcs/yamcs/jobs/173940648,a5504853f85492c7aa759df9b17ebc0a3f3b9f71,https://travis-ci.org/yamcs/yamcs/jobs/173946041
